OBJECTID,BldgID,Parcel_id,LOC_ID,Addrptid,FullAddr,Town,StrucType,Notes,SourceData,EditReason,AreaSqFt,BaseElev,LowHeight,TopHeight,last_edited_user,last_edited_date,GlobalID,IsActive,Shape__Area
1278,4838,010.0-0001-0007.0,F_750521_2975947,ADDR-884,418 MASS AVE,Arlington,Building,,,,4684.0,31.31,47.34,70.24,ArlingtonMA_GIS,2023-10-24 20:02:07.930,2b5c71d0-f502-4c18-a7b2-87a27eb10388,Y,4684.44970703125
1279,4839,010.0-0001-0009.0,F_750447_2975879,ADDR-885,9 WHITTEMORE ST,Arlington,Building,,,,1236.0,27.32,43.69,57.51,ArlingtonMA_GIS,2023-10-24 20:02:07.930,9f3ab0bc-1255-43a4-a156-ea5cc7074337,Y,1236.30712890625
1280,4840,010.0-0001-0009.0,F_750447_2975879,,9 WHITTEMORE ST,Arlington,Out Building,,,,50.0,27.81,34.11,34.85,ArlingtonMA_GIS,2023-10-24 20:02:07.930,a86b3207-031e-4698-8a36-2713bea09551,Y,49.73779296875
1281,4841,010.0-0001-0010.0,F_750403_2975838,ADDR-886,11 WHITTEMORE ST,Arlington,Building,,,,1313.0,26.49,44.01,55.31,ArlingtonMA_GIS,2023-10-24 20:02:07.930,612124f3-e812-4d4e-905b-9495919bce18,Y,1312.54833984375
1282,4842,010.0-0001-0011.0,F_750359_2975797,ADDR-887,15 WHITTEMORE ST,Arlington,Building,,,,1262.0,25.6,43.92,62.0,ArlingtonMA_GIS,2023-10-24 20:02:07.930,77313916-ba59-434f-8eff-a908624dc561,Y,1262.2001953125
1283,4843,010.0-0001-0012.0,F_750316_2975758,ADDR-888,19 WHITTEMORE ST,Arlington,Building,,,,1159.0,25.13,41.87,59.81,ArlingtonMA_GIS,2023-10-24 20:02:07.930,530e2bf9-53d0-49dd-9ce2-b445ab7b2555,Y,1159.29296875
1284,4844,010.0-0001-0013.0,F_750264_2975707,,23 WHITTEMORE ST,Arlington,Building,,,,45.0,25.51,30.61,32.94,ArlingtonMA_GIS,2023-10-24 20:02:07.930,fe55e0a8-dbd2-4533-a5f2-30ed7250efe5,Y,44.8232421875
1285,4845,010.0-0001-0013.0,F_750264_2975707,,23 WHITTEMORE ST,Arlington,Building,,,,529.0,25.2,32.53,37.75,ArlingtonMA_GIS,2023-10-24 20:02:07.930,48054dbc-6dcf-4942-827d-fc90be8777cd,Y,528.5341796875
1286,4846,010.0-0001-0013.0,F_750264_2975707,ADDR-889,23 WHITTEMORE ST,Arlington,Building,,,,1153.0,25.13,48.35,60.05,ArlingtonMA_GIS,2023-10-24 20:02:07.930,bf337665-8988-43a2-8b43-5356c3f23309,Y,1152.832275390625
1287,4847,010.0-0002-0001.0,F_750616_2975879,ADDR-890,406 MASS AVE,Arlington,Building,,,,2206.0,31.13,53.93,68.03,ArlingtonMA_GIS,2023-10-24 20:02:07.930,a517fc3e-03cc-4a03-b228-a52c17c8b0fe,Y,2205.863037109375
1288,4848,010.0-0002-0002.0,F_750632_2975812,ADDR-891,404 MASS AVE,Arlington,Building,,,,1723.0,29.64,54.06,62.5,ArlingtonMA_GIS,2023-10-24 20:02:07.930,9a707e5c-4d47-4b3e-9a2e-e8380b259a06,Y,1723.046875
1289,4849,010.0-0002-0003.A,F_750694_2975804,ADDR-892,400 MASS AVE,Arlington,Building,,,,1884.0,28.39,49.38,61.06,ArlingtonMA_GIS,2023-10-24 20:02:07.930,2e9eb5f2-6b4c-4a77-8012-26e6bc9f1927,Y,1883.96044921875
1290,4850,010.0-0002-0003.B,F_750645_2975754,ADDR-893,7 AVON PL,Arlington,Building,,,,946.0,25.28,45.84,57.3,ArlingtonMA_GIS,2023-10-24 20:02:07.930,e55db577-b003-4d2a-88f5-859e34b38144,Y,946.09716796875
1291,4851,010.0-0002-0004.0,F_750580_2975727,ADDR-894,11 AVON PL,Arlington,Building,,,,1896.0,21.87,46.97,62.55,ArlingtonMA_GIS,2023-10-24 20:02:07.930,45a4ebb1-7f10-499f-bfab-2d2b9b6a3fbb,Y,1896.203125
1292,4852,010.0-0002-0005.0,F_750526_2975680,ADDR-895,15 AVON PL,Arlington,Building,,,,1730.0,21.76,38.26,53.42,ArlingtonMA_GIS,2023-10-24 20:02:07.930,5c1b900d-65ba-42e9-834a-a976f2345223,Y,1729.650390625
1293,4853,010.0-0002-0005.0,F_750526_2975680,,15 AVON PL,Arlington,Building,,,,351.0,23.68,30.25,32.96,ArlingtonMA_GIS,2023-10-24 20:02:07.930,0ac9ab1b-1e09-4459-8abe-f4528f071b7f,Y,351.31298828125
1294,4854,010.0-0002-0006.0,F_750457_2975620,ADDR-896,21 AVON PL,Arlington,Building,,,,1581.0,22.47,38.88,54.97,ArlingtonMA_GIS,2023-10-24 20:02:07.930,eaecee0c-54dd-43ff-80c9-10038eee1fcb,Y,1580.651611328125
1295,4855,010.0-0002-0006.0,F_750457_2975620,,19 AVON PL,Arlington,Building,,,,891.0,24.8,39.84,48.19,ArlingtonMA_GIS,2023-10-24 20:02:07.930,bede7c72-31ab-4191-9e0b-61fe6bfbafdf,Y,891.2236328125
1296,4856,010.0-0002-0007.0,F_750378_2975535,ADDR-897,25 AVON PL,Arlington,Building,,,,1608.0,21.53,42.06,52.6,ArlingtonMA_GIS,2023-10-24 20:02:07.930,f18fdc0d-46b6-407b-9e66-64a28b0e7e2d,Y,1608.04833984375
1297,4857,010.0-0002-0007.0,F_750378_2975535,,23 AVON PL,Arlington,Building,,,,1093.0,22.19,34.3,46.41,ArlingtonMA_GIS,2023-10-24 20:02:07.930,b7c8df35-a0e6-4ba9-80c6-f493764ad589,Y,1093.309814453125
1298,4858,010.0-0002-0008.0,F_750422_2975435,,29 AVON PL,Arlington,Building,,,,492.0,21.63,31.9,42.16,ArlingtonMA_GIS,2023-10-24 20:02:07.930,1e923be5-2fb0-423b-948b-d1a1f7faa0de,Y,491.846435546875
1299,4859,010.0-0002-0008.0,F_750422_2975435,,29 AVON PL,Arlington,Building,,,,90.0,22.32,27.97,30.14,ArlingtonMA_GIS,2023-10-24 20:02:07.930,6d55da27-1b47-4465-a8d7-a9e0622b954b,Y,89.638916015625
1300,4860,010.0-0002-0008.0,F_750422_2975435,ADDR-898,29 AVON PL,Arlington,Building,,,,1229.0,21.54,40.86,53.32,ArlingtonMA_GIS,2023-10-24 20:02:07.930,f53cf0e9-848a-4816-8d79-b558042bb946,Y,1228.601318359375
1301,4861,010.0-0002-0009.0,F_750308_2975603,,30 WHITTEMORE ST,Arlington,Building,,,,410.0,22.36,31.65,35.15,ArlingtonMA_GIS,2023-10-24 20:02:07.930,c175e404-33c8-4183-bc8f-04ec008c50b3,Y,410.02587890625
1302,4862,010.0-0002-0009.0,F_750308_2975603,ADDR-899,30 WHITTEMORE ST,Arlington,Building,,,,870.0,22.85,40.15,56.85,ArlingtonMA_GIS,2023-10-24 20:02:07.930,44cf7354-b715-4e43-9dd1-07a36c931897,Y,870.43359375
1303,4863,010.0-0002-0010.0,F_750345_2975639,ADDR-900,26 WHITTEMORE ST,Arlington,Building,,,,2119.0,23.28,39.79,61.04,ArlingtonMA_GIS,2023-10-24 20:02:07.930,4d852335-53be-49b6-838d-83b6bd1ad636,Y,2119.065673828125
1304,4864,010.0-0002-0011.0,F_750387_2975676,ADDR-901,22 WHITTEMORE ST,Arlington,Building,,,,1666.0,25.65,48.52,59.08,ArlingtonMA_GIS,2023-10-24 20:02:07.930,3863dc99-b46f-40e4-9141-93ddc85a2073,Y,1666.330078125
1305,4865,010.0-0002-0011.0,F_750387_2975676,,26 WHITTEMORE ST,Arlington,Out Building,,,,66.0,24.53,31.79,33.38,ArlingtonMA_GIS,2023-10-24 20:02:07.930,60aa2ebc-192f-4868-a7a4-1d580e2e9b79,Y,65.759033203125
1306,4866,010.0-0002-0012.0,F_750432_2975715,ADDR-902,18 WHITTEMORE ST,Arlington,Building,,,,2179.0,26.27,44.31,65.61,ArlingtonMA_GIS,2023-10-24 20:02:07.930,26f03d36-4e0a-45e4-a6cc-d784641f6540,Y,2179.241455078125
1307,4867,010.0-0002-0013.0,F_750475_2975753,ADDR-903,16 WHITTEMORE ST,Arlington,Building,,,,1558.0,26.35,42.75,60.05,ArlingtonMA_GIS,2023-10-24 20:02:07.930,b9f44abe-4147-4cdb-87ee-2b05d2c89be5,Y,1558.1357421875
1308,4868,010.0-0002-0005.0,F_750526_2975680,,16 WHITTEMORE ST,Arlington,Out Building,,,,82.0,26.22,30.68,34.13,ArlingtonMA_GIS,2023-10-24 20:02:07.930,54825114-87a4-4842-a279-eb1ca8e50949,Y,81.85205078125
1309,4869,010.0-0002-0014.0,F_750522_2975794,ADDR-904,10 WHITTEMORE ST,Arlington,Building,,,,2091.0,27.31,50.58,64.32,ArlingtonMA_GIS,2023-10-24 20:02:07.930,3e310d0c-df67-4fa3-894a-b869db059391,Y,2091.402587890625
1310,4870,010.0-0002-0015.0,F_750567_2975834,ADDR-905,6 WHITTEMORE ST,Arlington,Building,,,,2035.0,29.37,52.66,65.26,ArlingtonMA_GIS,2023-10-24 20:02:07.930,72e9c16a-71c4-46d1-a2bc-8af0588ceac0,Y,2034.86962890625
1311,4871,010.0-0003-0001.0,F_750747_2975705,ADDR-906,390 MASS AVE,Arlington,Building,,,,2054.0,25.34,45.52,64.73,ArlingtonMA_GIS,2023-10-24 20:02:07.930,30ecc630-361b-480b-8aa5-fcae87b5817b,Y,2054.44140625
1312,4872,010.0-0003-0002.0,F_750786_2975592,ADDR-907,382 MASS AVE,Arlington,Building,,,,7463.0,20.68,94.86,113.05,ArlingtonMA_GIS,2023-10-24 20:02:07.930,a489d0aa-c1a2-4a54-b537-5a2faa9458ec,Y,7462.70361328125
1313,4873,010.0-0003-0004.0,F_750697_2975524,ADDR-908,7 POND LN,Arlington,Building,,,,1454.0,16.89,33.01,46.59,ArlingtonMA_GIS,2023-10-24 20:02:07.930,560fbe4a-d17f-40a4-925e-0c9d90e9bed0,Y,1453.68701171875
1314,4874,010.0-0003-0004.0,F_750697_2975524,,7 POND LN,Arlington,Building,,,,824.0,17.38,25.27,32.98,ArlingtonMA_GIS,2023-10-24 20:02:07.930,4cc2ab17-3a4f-467f-965e-40d5fbe5ed78,Y,823.707763671875
1315,4875,010.0-0003-0005.0,F_750656_2975491,ADDR-909,9-11 POND LN,Arlington,Building,,,,1903.0,16.56,37.78,50.45,ArlingtonMA_GIS,2023-10-24 20:02:07.930,e80c71be-4725-4955-bd04-739c82ae7d01,Y,1903.4130859375
1316,4876,010.0-0003-0006.0,F_750617_2975461,ADDR-910,15 POND LN,Arlington,Building,,,,1013.0,17.46,32.78,48.65,ArlingtonMA_GIS,2023-10-24 20:02:07.930,17b1dd7b-004b-4455-a2d3-a2dca9dff11f,Y,1013.079345703125
1317,4877,010.0-0003-0007.0,F_750582_2975428,ADDR-911,19 POND LN,Arlington,Building,,,,1439.0,18.81,41.24,47.93,ArlingtonMA_GIS,2023-10-24 20:02:07.930,dbea7192-c862-403e-9f0f-b7969b05bf50,Y,1439.106689453125
1318,4878,010.0-0003-0007.0,F_750582_2975428,,19 POND LN,Arlington,Building,,,,453.0,20.73,28.15,37.17,ArlingtonMA_GIS,2023-10-24 20:02:07.930,bcb7b56d-b3c4-40fa-af3a-21552738d20c,Y,453.304443359375
1319,4879,010.0-0003-0009.0,F_750504_2975496,,22 AVON PL,Arlington,Building,,,,397.0,21.65,29.83,35.76,ArlingtonMA_GIS,2023-10-24 20:02:07.930,7a783e31-eb66-4f3d-9768-ddf9207a9bb3,Y,396.749267578125
1320,4880,010.0-0003-0009.0,F_750504_2975496,ADDR-912,22 AVON PL,Arlington,Building,,,,2003.0,22.11,43.6,56.13,ArlingtonMA_GIS,2023-10-24 20:02:07.930,19a601c5-762c-4627-bafe-93ce370e7fc6,Y,2003.138916015625
1321,4881,010.0-0003-0010.0,F_750564_2975547,,22 AVON PL,Arlington,Building,,,,104.0,21.28,28.15,29.84,ArlingtonMA_GIS,2023-10-24 20:02:07.930,b416b5a4-1134-46a0-a92c-555024a9a389,Y,104.15185546875
1322,4882,010.0-0003-0010.0,F_750564_2975547,,22 AVON PL,Arlington,Building,,,,356.0,21.26,29.86,33.43,ArlingtonMA_GIS,2023-10-24 20:02:07.930,68cb20d4-8766-4caa-aebd-b9a02100d6e0,Y,356.269287109375
1323,4883,010.0-0003-0010.0,F_750564_2975547,ADDR-913,16 AVON PL,Arlington,Building,,,,1758.0,21.45,48.35,55.38,ArlingtonMA_GIS,2023-10-24 20:02:07.930,405ddc00-d5eb-46f7-afd7-d135d61de412,Y,1757.5947265625
1324,4884,010.0-0003-0011.0,F_750624_2975599,ADDR-914,12 AVON PL,Arlington,Building,,,,1440.0,20.82,42.1,53.16,ArlingtonMA_GIS,2023-10-24 20:02:07.930,489ff843-1783-4d29-b747-9cb5ef588d3e,Y,1439.6455078125
1325,4885,010.0-0003-0012.0,F_750680_2975648,ADDR-915,8 AVON PL,Arlington,Building,,,,1782.0,20.25,40.05,56.6,ArlingtonMA_GIS,2023-10-24 20:02:07.930,dc87ffa9-9b96-4719-90f7-6e29d3c4b8f2,Y,1782.393310546875
1326,4886,010.0-0003-0012.0,F_750680_2975648,,8 AVON PL,Arlington,Out Building,,,,451.0,17.77,26.7,34.75,ArlingtonMA_GIS,2023-10-24 20:02:07.930,a64fd0db-74bd-4e01-a0f8-2ff73d7745da,Y,451.227783203125
1327,4887,010.0-0004-0001.A,F_750864_2975495,,10 POND LN,Arlington,Building,,,,1075.0,17.87,30.03,43.21,ArlingtonMA_GIS,2023-10-24 20:02:07.930,3847bea0-d0e4-4631-afe9-6055e07e8a2f,Y,1074.888671875
1328,4888,010.0-0004-0001.A,F_750864_2975495,ADDR-916,378 MASS AVE,Arlington,Building,,,,2350.0,22.3,43.5,64.11,ArlingtonMA_GIS,2023-10-24 20:02:07.930,79dab2c6-49f0-4b09-a02d-0f9b59702bc2,Y,2349.77783203125
1329,4889,010.0-0004-0001.A,F_750864_2975495,,10 POND LN,Arlington,Out Building,,,,68.0,16.71,24.99,26.29,ArlingtonMA_GIS,2023-10-24 20:02:07.930,74f174b0-6e6d-44e9-aff2-9a4c28a9ad0b,Y,67.78759765625
1330,4890,010.0-0004-0001.B,F_750792_2975445,ADDR-917,10 POND LN,Arlington,Building,,,,1301.0,17.63,28.83,41.89,ArlingtonMA_GIS,2023-10-24 20:02:07.930,1e54c07f-8bfb-4d46-bee6-bae4c0bc7c4b,Y,1300.927734375
1331,4891,010.0-0004-0002.0,F_750870_2975429,ADDR-918,374 MASS AVE,Arlington,Building,,,,2194.0,21.34,68.2,69.3,ArlingtonMA_GIS,2023-10-24 20:02:07.930,7e286392-a377-4044-8b34-840bd16912d8,Y,2193.684326171875
1332,4892,010.0-0004-0003.0,F_750900_2975381,ADDR-919,370 MASS AVE,Arlington,Building,,,,2958.0,23.08,39.76,56.87,ArlingtonMA_GIS,2023-10-24 20:02:07.930,b6cb108b-7be2-4afd-a904-7c92bdb92336,Y,2958.353515625
1333,4893,010.0-0004-0003.0,F_750900_2975381,,370 MASS AVE,Arlington,Out Building,,,,91.0,20.03,23.75,30.38,ArlingtonMA_GIS,2023-10-24 20:02:07.930,ec1efac8-c9b4-408a-891c-e08ef373d455,Y,90.741455078125
1334,4894,010.0-0004-0005.A,F_750686_2975323,ADDR-920,20R POND LN,Arlington,Building,,,,3389.0,12.6,22.35,29.29,ArlingtonMA_GIS,2023-10-24 20:02:07.930,fdcc6d4e-caac-4f73-b8f7-b376fc775e03,Y,3388.649169921875
1335,4895,010.0-0004-0005.A,F_750686_2975323,ADDR-12914,20 POND LN,Arlington,Building,,,,1567.0,13.1,35.89,49.38,ArlingtonMA_GIS,2023-10-24 20:02:07.930,48b6e651-8059-48cc-84a5-e63d15904869,Y,1566.760498046875
1336,4896,010.0-0005-0001.0,F_750231_2975455,ADDR-921,7 POND TER,Arlington,Building,,,,788.0,15.16,28.59,39.14,ArlingtonMA_GIS,2023-10-24 20:02:07.930,59e4878d-d942-4f76-bece-995554116069,Y,788.498046875
1337,4897,010.0-0005-0001.0,F_750231_2975455,ADDR-922,5 POND TER,Arlington,Building,,,,946.0,15.09,29.26,35.76,ArlingtonMA_GIS,2023-10-24 20:02:07.930,402ecc3d-7e50-4957-931c-6f271c6c70c2,Y,946.104248046875
1338,4898,010.0-0005-0002.0,F_750252_2975414,ADDR-923,3 POND TER,Arlington,Building,,,,1058.0,16.73,34.19,43.28,ArlingtonMA_GIS,2023-10-24 20:02:07.930,a9073fb9-67c0-4bdb-9b9d-133f331ae784,Y,1058.3642578125
1339,4899,010.0-0005-0004.0,F_750298_2975340,ADDR-924,1 POND TER,Arlington,Building,,,,822.0,16.58,32.73,43.89,ArlingtonMA_GIS,2023-10-24 20:02:07.930,902b78ad-d186-43c1-bc1f-4e8fa386891a,Y,821.78125
1340,4900,010.0-0005-0005.A,F_750160_2975397,ADDR-925,8 POND TER,Arlington,Building,,,,950.0,15.83,31.42,38.71,ArlingtonMA_GIS,2023-10-24 20:02:07.930,ecc85809-88af-4436-b811-d1c4e7ea252f,Y,949.764404296875
1341,4901,010.0-0005-0006.0,F_750200_2975338,ADDR-926,49 POND LN,Arlington,Building,,,,1161.0,13.58,32.12,42.35,ArlingtonMA_GIS,2023-10-24 20:02:07.930,53b65a53-674f-455a-a305-0bb3aac4b9df,Y,1160.777099609375
1342,4902,010.0-0005-0007.A,F_750143_2975341,ADDR-927,51 POND LN,Arlington,Building,,,,1490.0,16.0,35.58,45.59,ArlingtonMA_GIS,2023-10-24 20:02:07.930,e4e9dff5-3178-45a8-8ee8-e3d5a016b886,Y,1490.2890625
1343,4903,010.0-0005-0009.0,F_750190_2975233,ADDR-928,56 POND LN,Arlington,Building,,,,3103.0,8.51,22.12,38.73,ArlingtonMA_GIS,2023-10-24 20:02:07.930,215d853b-dd49-4a8a-9399-d61a299af710,Y,3103.089599609375
1344,4904,010.0-0005-0010.0,F_750281_2975258,ADDR-929,46 POND LN,Arlington,Building,,,,946.0,11.6,38.28,45.33,ArlingtonMA_GIS,2023-10-24 20:02:07.930,9d19a301-aee8-4514-a777-8bf73a16eb4a,Y,945.617919921875
1345,4905,010.0-0005-0005.A,F_750160_2975397,,8 POND TER,Arlington,Out Building,,,,33.0,15.32,20.01,21.72,ArlingtonMA_GIS,2023-10-24 20:02:07.930,ea52bc9b-c98d-4270-bbbe-2cb703cd1d57,Y,32.8271484375
1346,4906,010.0-0005-0011.A,F_749886_2975570,,36 LOMBARD TER,Arlington,Out Building,,,,1100.0,17.26,23.49,28.62,ArlingtonMA_GIS,2023-10-24 20:02:07.930,2323617a-9032-4449-9286-eedca781dbeb,Y,1100.014892578125
1347,4907,011.0-0001-0001.0,F_749297_2976623,ADDR-930,680 MASS AVE,Arlington,Building,,,,15110.0,53.9,87.58,107.4,ArlingtonMA_GIS,2023-10-24 20:02:07.930,1cdf3727-032c-4c80-b867-56ab3850e6b5,Y,15109.678955078125
1348,4908,011.0-0001-0002.0,F_749557_2976591,,630 MASS AVE,Arlington,Building,,,,101.0,53.04,58.77,62.03,ArlingtonMA_GIS,2023-10-24 20:02:07.930,ea0e7cba-9dcd-429d-b2b3-fb86f6b164d8,Y,100.8115234375
1349,4909,011.0-0001-0002.0,F_749557_2976591,ADDR-931,630 MASS AVE,Arlington,Building,,,,4350.0,52.18,63.148,66.172,ArlingtonMA_GIS,2023-10-24 20:02:07.930,e9df3832-5fde-4c40-a4c9-a3ab86dedfe2,Y,4349.54736328125
1350,4910,011.0-0001-0002.0,F_749557_2976591,,630 MASS AVE,Arlington,Building,,,,2951.0,52.18,76.99,86.932,ArlingtonMA_GIS,2023-10-24 20:02:07.930,7c6d823b-02a6-4bb3-94cc-ea6f89e1efcc,Y,2950.568359375
1351,4911,011.0-0001-0002.0,F_749557_2976591,,630 MASS AVE,Arlington,Building,,,,6766.0,52.18,69.24,106.99,ArlingtonMA_GIS,2023-10-24 20:02:07.930,15a3f902-7e17-4ecb-ba1d-1a3bbf594761,Y,6765.829833984375
1352,4912,011.0-0001-0002.0,F_749557_2976591,,630 MASS AVE,Arlington,Building,,,,816.0,52.18,62.31,64.21,ArlingtonMA_GIS,2023-10-24 20:02:07.930,f77e883f-47a8-4234-abb3-eede2350f8e1,Y,815.968017578125
1353,4913,011.0-0001-0002.0,F_749557_2976591,,630 MASS AVE,Arlington,Building,,,,386.0,52.18,62.31,63.817,ArlingtonMA_GIS,2023-10-24 20:02:07.930,935a16af-6f33-4af1-9ebe-d9eb506b8736,Y,386.065673828125
1354,4914,011.0-0001-0002.0,F_749557_2976591,,630 MASS AVE,Arlington,Building,,,,1412.0,52.18,64.19,66.13,ArlingtonMA_GIS,2023-10-24 20:02:07.930,b2dd3a79-a8f7-4a2c-84e6-6a7b70ef4d0c,Y,1411.73046875
1355,4915,011.0-0001-0004.0,F_749238_2976204,ADDR-932,67 PLEASANT ST,Arlington,Building,,,,12287.0,59.93,98.39,115.53,ArlingtonMA_GIS,2023-10-24 20:02:07.930,f669bed9-76df-42b0-93af-f5ee1e12baeb,Y,12287.109619140625
1356,4916,011.0-0001-0007.0,F_749202_2976404,ADDR-934,670 MASS AVE,Arlington,Building,,,,3694.0,59.07,83.45,117.69,ArlingtonMA_GIS,2023-10-24 20:02:07.930,7261620c-bfc2-4083-90da-a5aa8e9a068a,Y,3694.375732421875
1357,4917,011.0-0001-0007.0,F_749202_2976404,,672 MASS AVE,Arlington,Out Building,,,,70.0,59.04,65.47,67.32,ArlingtonMA_GIS,2023-10-24 20:02:07.930,79ca9dee-2e5c-4b83-92e5-7d34a10104a7,Y,70.410400390625
1358,4918,011.0-0001-0008.0,F_749271_2976274,ADDR-933,672 MASS AVE,Arlington,Building,,,,714.0,60.56,74.66,86.2,ArlingtonMA_GIS,2023-10-24 20:02:07.930,d2ab100f-2c21-4c40-ae2a-cacc08ad5155,Y,713.84033203125
1359,4919,011.0-0001-0008.0,F_749271_2976274,,672 MASS AVE,Arlington,Building,,,,1002.0,59.14,73.02,84.86,ArlingtonMA_GIS,2023-10-24 20:02:07.930,999755a0-c108-41d4-975f-eb71eb185cc7,Y,1001.707763671875
1360,4920,011.0-0002-0001.A,F_749827_2976513,ADDR-935,616 MASS AVE,Arlington,Building,,,,7588.0,43.55,54.51,73.03,ArlingtonMA_GIS,2023-10-24 20:02:07.930,2cfd25d1-48a6-4372-a5b6-051e6733999b,Y,7588.0556640625
1361,4921,011.0-0002-0001.A,F_749827_2976513,,616 MASS AVE,Arlington,Building,,,,1089.0,43.55,55.01,55.15,ArlingtonMA_GIS,2023-10-24 20:02:07.930,0f3d2cb3-3912-4ebb-a260-c7d1e38d8d1b,Y,1088.674072265625
1362,4922,011.0-0002-0003.0,F_749877_2976475,ADDR-937,600 MASS AVE,Arlington,Building,,,,4938.0,41.69,55.65,58.18,ArlingtonMA_GIS,2023-10-24 20:02:07.930,6549811d-b565-4cf8-b7a0-7a2244d2c883,Y,4938.05322265625
1363,4923,011.0-0002-0006.A,F_749956_2976386,ADDR-938,590 MASS AVE,Arlington,Building,,,,4907.0,39.43,52.85,66.5,ArlingtonMA_GIS,2023-10-24 20:02:07.930,73f31f6e-0aa1-4045-8886-a220e64d4df0,Y,4907.236328125
1364,4924,011.0-0002-0010.A,F_749849_2976263,ADDR-939,16 SWAN ST,Arlington,Building,,,,1871.0,42.28,59.54,80.68,ArlingtonMA_GIS,2023-10-24 20:02:07.930,1d678d6b-fc6e-4103-a859-4d2c0c5c89ae,Y,1870.97119140625
1365,4925,011.0-0002-0011.0,F_749816_2976324,ADDR-940,10 SWAN ST,Arlington,Building,,,,1822.0,42.78,65.53,71.92,ArlingtonMA_GIS,2023-10-24 20:02:07.930,a59aa0a5-6ac3-4396-a92b-9c82b92166a0,Y,1822.4111328125
1366,4926,011.0-0002-0012.0,F_749733_2976381,ADDR-941,22 PLEASANT ST,Arlington,Building,,,,3073.0,45.39,70.59,84.4,ArlingtonMA_GIS,2023-10-24 20:02:07.930,c0f24c4b-dce2-4b67-8714-5bbc7796ef1e,Y,3072.77734375
1367,4927,011.0-0002-0012.0,F_749733_2976381,,10 SWAN ST,Arlington,Out Building,,,,628.0,44.05,49.05,51.37,ArlingtonMA_GIS,2023-10-24 20:02:07.930,1275fc53-749f-49c7-a54f-7c86a5a8274b,Y,627.571533203125
1368,4928,011.0-0003-0001.0,F_750121_2976339,ADDR-12915,4 SWAN PL,Arlington,Building,,,,4632.0,32.23,44.64,51.15,ArlingtonMA_GIS,2023-10-24 20:02:07.930,edd19970-1a84-4946-b582-ab57f972ca30,Y,4632.111328125
1369,4929,011.0-0003-0001.0,F_750121_2976339,,478 MASS AVE,Arlington,Building,,,,1662.0,34.66,52.51,55.08,ArlingtonMA_GIS,2023-10-24 20:02:07.930,6a11614e-b55e-4d82-a6f2-c2cdd10bd094,Y,1661.746337890625
1370,4930,011.0-0003-0001.0,F_750121_2976339,ADDR-942,474 MASS AVE,Arlington,Building,,,,2259.0,34.66,52.093,54.773,ArlingtonMA_GIS,2023-10-24 20:02:07.930,45fd0d69-3232-4d01-832c-0fba8c28211a,Y,2258.95703125
1371,4931,011.0-0003-0001.0,F_750121_2976339,ADDR-942,464 MASS AVE,Arlington,Building,,,,2652.0,34.66,52.093,54.773,ArlingtonMA_GIS,2023-10-24 20:02:07.930,e9b93656-68b6-4f61-8dc0-262c3579c758,Y,2651.782470703125
1372,4932,011.0-0003-0001.0,F_750121_2976339,ADDR-943,460 MASS AVE,Arlington,Building,,,,2108.0,34.66,52.26,54.58,ArlingtonMA_GIS,2023-10-24 20:02:07.930,4d3f473e-0354-48ae-ade2-092a783e552a,Y,2107.855224609375
1373,4933,011.0-0003-0002.0,F_750211_2976317,,454 MASS AVE,Arlington,Building,,,,1622.0,34.66,52.26,55.15,ArlingtonMA_GIS,2023-10-24 20:02:07.930,e16dcab9-adb8-4948-b0cd-259a49b3fd1c,Y,1622.049560546875
1374,4934,011.0-0003-0003.A,F_750198_2976255,ADDR-944,448 MASS AVE,Arlington,Building,,,,4047.0,30.75,50.33,61.25,ArlingtonMA_GIS,2023-10-24 20:02:07.930,3efd9958-f4cb-4c32-a53d-3e218444b059,Y,4047.07373046875
1375,4935,011.0-0004-0001.0,F_749650_2976322,ADDR-945,40 PLEASANT ST,Arlington,Building,,,,2273.0,46.92,70.03,85.86,ArlingtonMA_GIS,2023-10-24 20:02:07.930,f4fabcde-9bd1-493d-a82c-038e3227a82b,Y,2272.769287109375
1376,4936,011.0-0004-0002.0,F_749709_2976260,ADDR-946,7 SWAN ST,Arlington,Building,,,,2131.0,44.0,65.12,82.73,ArlingtonMA_GIS,2023-10-24 20:02:07.930,77b2722f-3260-441d-8368-a672150b730b,Y,2131.038818359375
1377,4937,011.0-0004-0002.0,F_749709_2976260,,7 SWAN ST,Arlington,Out Building,,,,522.0,44.15,52.26,57.2,ArlingtonMA_GIS,2023-10-24 20:02:07.930,e13cbdde-9513-4515-b3ab-bc6c86705a81,Y,521.587158203125
1378,4938,011.0-0004-0003.0,F_749769_2976198,ADDR-947,13 SWAN ST,Arlington,Building,,,,1967.0,41.79,63.85,77.61,ArlingtonMA_GIS,2023-10-24 20:02:07.930,956ba691-db37-40d8-90f6-167cae5fcb32,Y,1966.8056640625
1379,4939,011.0-0004-0003.0,F_749769_2976198,,13 SWAN ST,Arlington,Out Building,,,,280.0,42.7,51.46,55.02,ArlingtonMA_GIS,2023-10-24 20:02:07.930,3920b363-e4b4-4087-a522-3de55a77affa,Y,280.425048828125
1380,4940,011.0-0004-0004.A,F_749594_2976143,ADDR-948,60 PLEASANT ST,Arlington,Building,,,,20755.0,48.04,104.19,111.35,ArlingtonMA_GIS,2023-10-24 20:02:07.930,5264fa17-ea63-44cb-b4fd-b057070bc10b,Y,20754.985595703125
